Game,Round,IsSwiss,Player,User,Score,Status
314916,24,final,Blue,"Peter van den Brand",21,WIN
314917,24,final,Red,"Marc Oldenhof",21,WIN
314917,24,final,Blue,"Niklas Een",1,LOSE
314918,24,final,Red,"Niklas Een",11,DRAW
314918,24,final,Blue,"Marc Oldenhof",11,DRAW
314919,24,final,Red,"Maks Verver",1,LOSE
314919,24,final,Blue,"Alvaro Begue",21,WIN
314920,24,final,Red,"Alvaro Begue",21,WIN
314920,24,final,Blue,"Maks Verver",1,LOSE
314921,24,final,Red,"Mark ter Brugge",1,LOSE
314921,24,final,Blue,"Nikita Kurgin",21,WIN
314922,24,final,Red,"Nikita Kurgin",21,WIN
314922,24,final,Blue,"Mark ter Brugge",1,LOSE
314923,24,final,Red,"Jorik Mandemaker",1,LOSE
314923,24,final,Blue,"Louis Verhaard",21,WIN
314924,24,final,Red,"Louis Verhaard",21,WIN
314924,24,final,Blue,"Jorik Mandemaker",1,LOSE
314925,24,final,Red,"Arco Voets",1,LOSE
314925,24,final,Blue,"Tapani Utriainen",21,WIN
314926,24,final,Red,"Tapani Utriainen",21,WIN
314926,24,final,Blue,"Arco Voets",1,LOSE
314927,24,final,Red,"Fakih Karademir",21,WIN
314927,24,final,Blue,"Jan Nunnink",1,LOSE
314928,24,final,Red,"Jan Nunnink",1,LOSE
314928,24,final,Blue,"Fakih Karademir",21,WIN
314929,24,final,Red,"Jelle van der Drift",21,WIN
314929,24,final,Blue,"Emil Riedeman",1,LOSE
314930,24,final,Red,"Emil Riedeman",1,LOSE
314930,24,final,Blue,"Jelle van der Drift",21,WIN
314931,24,final,Red,"Marty McScan",21,WIN
314931,24,final,Blue,"Bas van der Ven",1,LOSE
314932,24,final,Red,"Bas van der Ven",1,LOSE
314932,24,final,Blue,"Marty McScan",21,WIN
314933,24,final,Red,"Abdessamad El Kasimi",21,WIN
314933,24,final,Blue,"Akhil Konduru",1,LOSE
314934,24,final,Red,"Akhil Konduru",1,LOSE
314934,24,final,Blue,"Abdessamad El Kasimi",21,WIN
314935,24,final,Red,"Jelle van Cappelle",1,LOSE
314935,24,final,Blue,"Rens van der Avoird",21,WIN
314936,24,final,Red,"Rens van der Avoird",21,WIN
314936,24,final,Blue,"Jelle van Cappelle",1,LOSE
314937,24,final,Red,"Rhythmay Girdhar",1,LOSE
314937,24,final,Blue,"Pieter Marsman",21,WIN
314938,24,final,Red,"Pieter Marsman",0,CRASH
314938,24,final,Blue,"Rhythmay Girdhar",21,WIN
314939,25,final,Red,"Alan Ansell",21,WIN
314939,25,final,Blue,"Matthijs Tijink",0,TIMEOUT
314940,25,final,Red,"Matthijs Tijink",0,TIMEOUT
314940,25,final,Blue,"Alan Ansell",21,WIN
314941,25,final,Red,"Marcel Vlastuin",1,LOSE
314941,25,final,Blue,"Niklas Een",21,WIN
314942,25,final,Red,"Niklas Een",21,WIN
314942,25,final,Blue,"Marcel Vlastuin",1,LOSE
314943,25,final,Red,"Peter van den Brand",21,WIN
314943,25,final,Blue,"Alvaro Begue",1,LOSE
314944,25,final,Red,"Alvaro Begue",21,WIN
314944,25,final,Blue,"Peter van den Brand",1,LOSE
314945,25,final,Red,"Marc Oldenhof",1,LOSE
314945,25,final,Blue,"Nikita Kurgin",21,WIN
314946,25,final,Red,"Nikita Kurgin",21,WIN
314946,25,final,Blue,"Marc Oldenhof",1,LOSE
314947,25,final,Red,"Maks Verver",1,LOSE
314947,25,final,Blue,"Louis Verhaard",21,WIN
314948,25,final,Red,"Louis Verhaard",21,WIN
314948,25,final,Blue,"Maks Verver",1,LOSE
314949,25,final,Red,"Mark ter Brugge",1,LOSE
314949,25,final,Blue,"Tapani Utriainen",21,WIN
314950,25,final,Red,"Tapani Utriainen",21,WIN
314950,25,final,Blue,"Mark ter Brugge",1,LOSE
314951,25,final,Red,"Jorik Mandemaker",21,WIN
314951,25,final,Blue,"Jan Nunnink",1,LOSE
314952,25,final,Red,"Jan Nunnink",1,LOSE
314952,25,final,Blue,"Jorik Mandemaker",21,WIN
314953,25,final,Red,"Arco Voets",21,WIN
314953,25,final,Blue,"Emil Riedeman",1,LOSE
314954,25,final,Red,"Emil Riedeman",1,LOSE
314954,25,final,Blue,"Arco Voets",21,WIN
314955,25,final,Red,"Fakih Karademir",21,WIN
314955,25,final,Blue,"Bas van der Ven",1,LOSE
314956,25,final,Red,"Bas van der Ven",1,LOSE
314956,25,final,Blue,"Fakih Karademir",21,WIN
314957,25,final,Red,"Jelle van der Drift",21,WIN
314957,25,final,Blue,"Akhil Konduru",1,LOSE
314958,25,final,Red,"Akhil Konduru",1,LOSE
314958,25,final,Blue,"Jelle van der Drift",21,WIN
314959,25,final,Red,"Marty McScan",1,LOSE
314959,25,final,Blue,"Rens van der Avoird",21,WIN
314960,25,final,Red,"Rens van der Avoird",1,LOSE
314960,25,final,Blue,"Marty McScan",21,WIN
314961,25,final,Red,"Abdessamad El Kasimi",21,WIN
314961,25,final,Blue,"Pieter Marsman",1,LOSE
314962,25,final,Red,"Pieter Marsman",21,WIN
314962,25,final,Blue,"Abdessamad El Kasimi",1,LOSE
314963,25,final,Red,"Jelle van Cappelle",21,WIN
314963,25,final,Blue,"Rhythmay Girdhar",1,LOSE
314964,25,final,Red,"Rhythmay Girdhar",1,LOSE
314964,25,final,Blue,"Jelle van Cappelle",21,WIN
314965,26,final,Red,"Alan Ansell",21,WIN
314965,26,final,Blue,"Niklas Een",1,LOSE
314966,26,final,Red,"Niklas Een",1,LOSE
314966,26,final,Blue,"Alan Ansell",21,WIN
314967,26,final,Red,"Matthijs Tijink",1,LOSE
314967,26,final,Blue,"Alvaro Begue",21,WIN
314968,26,final,Red,"Alvaro Begue",21,WIN
314968,26,final,Blue,"Matthijs Tijink",0,TIMEOUT
314969,26,final,Red,"Marcel Vlastuin",1,LOSE
314969,26,final,Blue,"Nikita Kurgin",21,WIN
314970,26,final,Red,"Nikita Kurgin",21,WIN
314970,26,final,Blue,"Marcel Vlastuin",1,LOSE
314971,26,final,Red,"Peter van den Brand",1,LOSE
314971,26,final,Blue,"Louis Verhaard",21,WIN
314972,26,final,Red,"Louis Verhaard",21,WIN
314972,26,final,Blue,"Peter van den Brand",1,LOSE
314973,26,final,Red,"Marc Oldenhof",1,LOSE
314973,26,final,Blue,"Tapani Utriainen",21,WIN
314974,26,final,Red,"Tapani Utriainen",21,WIN
314974,26,final,Blue,"Marc Oldenhof",1,LOSE
314975,26,final,Red,"Maks Verver",21,WIN
314975,26,final,Blue,"Jan Nunnink",1,LOSE
314976,26,final,Red,"Jan Nunnink",1,LOSE
314976,26,final,Blue,"Maks Verver",21,WIN
314977,26,final,Red,"Mark ter Brugge",21,WIN
314977,26,final,Blue,"Emil Riedeman",1,LOSE
314978,26,final,Red,"Emil Riedeman",1,LOSE
314978,26,final,Blue,"Mark ter Brugge",21,WIN
314979,26,final,Red,"Jorik Mandemaker",21,WIN
314979,26,final,Blue,"Bas van der Ven",1,LOSE
314980,26,final,Red,"Bas van der Ven",1,LOSE
314980,26,final,Blue,"Jorik Mandemaker",21,WIN
314981,26,final,Red,"Arco Voets",21,WIN
314981,26,final,Blue,"Akhil Konduru",1,LOSE
314982,26,final,Red,"Akhil Konduru",1,LOSE
314982,26,final,Blue,"Arco Voets",21,WIN
314983,26,final,Red,"Fakih Karademir",1,LOSE
314983,26,final,Blue,"Rens van der Avoird",21,WIN
314984,26,final,Red,"Rens van der Avoird",11,DRAW
314984,26,final,Blue,"Fakih Karademir",11,DRAW
314985,26,final,Red,"Jelle van der Drift",1,LOSE
314985,26,final,Blue,"Pieter Marsman",21,WIN
314986,26,final,Red,"Pieter Marsman",21,WIN
314986,26,final,Blue,"Jelle van der Drift",1,LOSE
314987,26,final,Red,"Marty McScan",0,ILLEGAL
314987,26,final,Blue,"Rhythmay Girdhar",21,WIN
314988,26,final,Red,"Rhythmay Girdhar",1,LOSE
314988,26,final,Blue,"Marty McScan",21,WIN
314989,26,final,Red,"Abdessamad El Kasimi",21,WIN
314989,26,final,Blue,"Jelle van Cappelle",1,LOSE
314990,26,final,Red,"Jelle van Cappelle",1,LOSE
314990,26,final,Blue,"Abdessamad El Kasimi",21,WIN
314991,27,final,Red,"Alan Ansell",11,DRAW
314991,27,final,Blue,"Alvaro Begue",11,DRAW
314992,27,final,Red,"Alvaro Begue",1,LOSE
314992,27,final,Blue,"Alan Ansell",21,WIN
314993,27,final,Red,"Niklas Een",1,LOSE
314993,27,final,Blue,"Nikita Kurgin",21,WIN
314994,27,final,Red,"Nikita Kurgin",21,WIN
314994,27,final,Blue,"Niklas Een",1,LOSE
314995,27,final,Red,"Matthijs Tijink",0,TIMEOUT
314995,27,final,Blue,"Louis Verhaard",21,WIN
314996,27,final,Red,"Louis Verhaard",21,WIN
314996,27,final,Blue,"Matthijs Tijink",0,TIMEOUT
314997,27,final,Red,"Marcel Vlastuin",1,LOSE
314997,27,final,Blue,"Tapani Utriainen",21,WIN
314998,27,final,Red,"Tapani Utriainen",21,WIN
314998,27,final,Blue,"Marcel Vlastuin",1,LOSE
314999,27,final,Red,"Peter van den Brand",21,WIN
314999,27,final,Blue,"Jan Nunnink",1,LOSE
315000,27,final,Red,"Jan Nunnink",1,LOSE
315000,27,final,Blue,"Peter van den Brand",21,WIN
315001,27,final,Red,"Marc Oldenhof",21,WIN
315001,27,final,Blue,"Emil Riedeman",1,LOSE
315002,27,final,Red,"Emil Riedeman",1,LOSE
315002,27,final,Blue,"Marc Oldenhof",21,WIN
315003,27,final,Red,"Maks Verver",21,WIN
315003,27,final,Blue,"Bas van der Ven",1,LOSE
315004,27,final,Red,"Bas van der Ven",1,LOSE
315004,27,final,Blue,"Maks Verver",21,WIN
315005,27,final,Red,"Mark ter Brugge",21,WIN
315005,27,final,Blue,"Akhil Konduru",1,LOSE
315006,27,final,Red,"Akhil Konduru",1,LOSE
315006,27,final,Blue,"Mark ter Brugge",21,WIN
315007,27,final,Red,"Jorik Mandemaker",1,LOSE
315007,27,final,Blue,"Rens van der Avoird",21,WIN
315008,27,final,Red,"Rens van der Avoird",21,WIN
315008,27,final,Blue,"Jorik Mandemaker",1,LOSE
315009,27,final,Red,"Arco Voets",21,WIN
315009,27,final,Blue,"Pieter Marsman",1,LOSE
315010,27,final,Red,"Pieter Marsman",1,LOSE
315010,27,final,Blue,"Arco Voets",21,WIN
315011,27,final,Red,"Fakih Karademir",21,WIN
315011,27,final,Blue,"Rhythmay Girdhar",1,LOSE
315012,27,final,Red,"Rhythmay Girdhar",1,LOSE
315012,27,final,Blue,"Fakih Karademir",21,WIN
315013,27,final,Red,"Jelle van der Drift",21,WIN
315013,27,final,Blue,"Jelle van Cappelle",1,LOSE
315014,27,final,Red,"Jelle van Cappelle",1,LOSE
315014,27,final,Blue,"Jelle van der Drift",21,WIN
315015,27,final,Red,"Marty McScan",21,WIN
315015,27,final,Blue,"Abdessamad El Kasimi",1,LOSE
315016,27,final,Red,"Abdessamad El Kasimi",1,LOSE
315016,27,final,Blue,"Marty McScan",21,WIN
315017,28,final,Red,"Alan Ansell",21,WIN
315017,28,final,Blue,"Nikita Kurgin",1,LOSE
315018,28,final,Red,"Nikita Kurgin",11,DRAW
315018,28,final,Blue,"Alan Ansell",11,DRAW
315019,28,final,Red,"Alvaro Begue",1,LOSE
315019,28,final,Blue,"Louis Verhaard",21,WIN
315020,28,final,Red,"Louis Verhaard",21,WIN
315020,28,final,Blue,"Alvaro Begue",1,LOSE
315021,28,final,Red,"Niklas Een",21,WIN
315021,28,final,Blue,"Tapani Utriainen",1,LOSE
315022,28,final,Red,"Tapani Utriainen",1,LOSE
315022,28,final,Blue,"Niklas Een",21,WIN
315023,28,final,Red,"Matthijs Tijink",21,WIN
315023,28,final,Blue,"Jan Nunnink",1,LOSE
315024,28,final,Red,"Jan Nunnink",1,LOSE
315024,28,final,Blue,"Matthijs Tijink",21,WIN
315025,28,final,Red,"Marcel Vlastuin",21,WIN
315025,28,final,Blue,"Emil Riedeman",1,LOSE
315026,28,final,Red,"Emil Riedeman",1,LOSE
315026,28,final,Blue,"Marcel Vlastuin",21,WIN
315027,28,final,Red,"Peter van den Brand",21,WIN
315027,28,final,Blue,"Bas van der Ven",1,LOSE
315028,28,final,Red,"Bas van der Ven",1,LOSE
315028,28,final,Blue,"Peter van den Brand",21,WIN
315029,28,final,Red,"Marc Oldenhof",21,WIN
315029,28,final,Blue,"Akhil Konduru",1,LOSE
315030,28,final,Red,"Akhil Konduru",1,LOSE
315030,28,final,Blue,"Marc Oldenhof",21,WIN
315031,28,final,Red,"Maks Verver",21,WIN
315031,28,final,Blue,"Rens van der Avoird",1,LOSE
315032,28,final,Red,"Rens van der Avoird",21,WIN
315032,28,final,Blue,"Maks Verver",1,LOSE
315033,28,final,Red,"Mark ter Brugge",21,WIN
315033,28,final,Blue,"Pieter Marsman",1,LOSE
315034,28,final,Red,"Pieter Marsman",1,LOSE
315034,28,final,Blue,"Mark ter Brugge",21,WIN
315035,28,final,Red,"Jorik Mandemaker",0,EXIT
315035,28,final,Blue,"Rhythmay Girdhar",21,WIN
315036,28,final,Red,"Rhythmay Girdhar",1,LOSE
315036,28,final,Blue,"Jorik Mandemaker",21,WIN
315037,28,final,Red,"Arco Voets",21,WIN
315037,28,final,Blue,"Jelle van Cappelle",1,LOSE
315038,28,final,Red,"Jelle van Cappelle",1,LOSE
315038,28,final,Blue,"Arco Voets",21,WIN
315039,28,final,Red,"Fakih Karademir",1,LOSE
315039,28,final,Blue,"Abdessamad El Kasimi",21,WIN
315040,28,final,Red,"Abdessamad El Kasimi",21,WIN
315040,28,final,Blue,"Fakih Karademir",1,LOSE
315041,28,final,Red,"Jelle van der Drift",1,LOSE
315041,28,final,Blue,"Marty McScan",21,WIN
315042,28,final,Red,"Marty McScan",21,WIN
315042,28,final,Blue,"Jelle van der Drift",1,LOSE
315043,29,final,Red,"Alan Ansell",21,WIN
315043,29,final,Blue,"Louis Verhaard",1,LOSE
315044,29,final,Red,"Louis Verhaard",1,LOSE
315044,29,final,Blue,"Alan Ansell",21,WIN
315045,29,final,Red,"Nikita Kurgin",21,WIN
315045,29,final,Blue,"Tapani Utriainen",1,LOSE
315046,29,final,Red,"Tapani Utriainen",1,LOSE
315046,29,final,Blue,"Nikita Kurgin",21,WIN
315047,29,final,Red,"Alvaro Begue",21,WIN
315047,29,final,Blue,"Jan Nunnink",1,LOSE
315048,29,final,Red,"Jan Nunnink",1,LOSE
315048,29,final,Blue,"Alvaro Begue",21,WIN
315049,29,final,Red,"Niklas Een",21,WIN
315049,29,final,Blue,"Emil Riedeman",1,LOSE
315050,29,final,Red,"Emil Riedeman",1,LOSE
315050,29,final,Blue,"Niklas Een",21,WIN
315051,29,final,Red,"Matthijs Tijink",21,WIN
315051,29,final,Blue,"Bas van der Ven",1,LOSE
315052,29,final,Red,"Bas van der Ven",1,LOSE
315052,29,final,Blue,"Matthijs Tijink",21,WIN
315053,29,final,Red,"Marcel Vlastuin",21,WIN
315053,29,final,Blue,"Akhil Konduru",1,LOSE
315054,29,final,Red,"Akhil Konduru",1,LOSE
315054,29,final,Blue,"Marcel Vlastuin",21,WIN
315055,29,final,Red,"Peter van den Brand",21,WIN
315055,29,final,Blue,"Rens van der Avoird",1,LOSE
315056,29,final,Red,"Rens van der Avoird",1,LOSE
315056,29,final,Blue,"Peter van den Brand",21,WIN
315057,29,final,Red,"Marc Oldenhof",21,WIN
315057,29,final,Blue,"Pieter Marsman",1,LOSE
315058,29,final,Red,"Pieter Marsman",1,LOSE
315058,29,final,Blue,"Marc Oldenhof",21,WIN
315059,29,final,Red,"Maks Verver",0,EXIT
315059,29,final,Blue,"Rhythmay Girdhar",21,WIN
315060,29,final,Red,"Rhythmay Girdhar",1,LOSE
315060,29,final,Blue,"Maks Verver",21,WIN
315061,29,final,Red,"Mark ter Brugge",21,WIN
315061,29,final,Blue,"Jelle van Cappelle",1,LOSE
315062,29,final,Red,"Jelle van Cappelle",1,LOSE
315062,29,final,Blue,"Mark ter Brugge",21,WIN
315063,29,final,Red,"Jorik Mandemaker",21,WIN
315063,29,final,Blue,"Abdessamad El Kasimi",1,LOSE
315064,29,final,Red,"Abdessamad El Kasimi",1,LOSE
315064,29,final,Blue,"Jorik Mandemaker",21,WIN
315065,29,final,Red,"Arco Voets",21,WIN
315065,29,final,Blue,"Marty McScan",1,LOSE
315066,29,final,Red,"Marty McScan",21,WIN
315066,29,final,Blue,"Arco Voets",0,TIMEOUT
315067,29,final,Red,"Fakih Karademir",1,LOSE
315067,29,final,Blue,"Jelle van der Drift",21,WIN
315068,29,final,Red,"Jelle van der Drift",21,WIN
315068,29,final,Blue,"Fakih Karademir",1,LOSE
315069,30,final,Red,"Alan Ansell",21,WIN
315069,30,final,Blue,"Tapani Utriainen",1,LOSE
315070,30,final,Red,"Tapani Utriainen",1,LOSE
315070,30,final,Blue,"Alan Ansell",21,WIN
315071,30,final,Red,"Louis Verhaard",21,WIN
315071,30,final,Blue,"Jan Nunnink",1,LOSE
315072,30,final,Red,"Jan Nunnink",1,LOSE
315072,30,final,Blue,"Louis Verhaard",21,WIN
315073,30,final,Red,"Nikita Kurgin",21,WIN
315073,30,final,Blue,"Emil Riedeman",1,LOSE
315074,30,final,Red,"Emil Riedeman",1,LOSE
315074,30,final,Blue,"Nikita Kurgin",21,WIN
315075,30,final,Red,"Alvaro Begue",21,WIN
315075,30,final,Blue,"Bas van der Ven",1,LOSE
315076,30,final,Red,"Bas van der Ven",1,LOSE
315076,30,final,Blue,"Alvaro Begue",21,WIN
315077,30,final,Red,"Niklas Een",21,WIN
315077,30,final,Blue,"Akhil Konduru",1,LOSE
315078,30,final,Red,"Akhil Konduru",1,LOSE
315078,30,final,Blue,"Niklas Een",21,WIN
315079,30,final,Red,"Matthijs Tijink",21,WIN
315079,30,final,Blue,"Rens van der Avoird",1,LOSE
315080,30,final,Red,"Rens van der Avoird",1,LOSE
315080,30,final,Blue,"Matthijs Tijink",21,WIN
315081,30,final,Red,"Marcel Vlastuin",21,WIN
315081,30,final,Blue,"Pieter Marsman",1,LOSE
315082,30,final,Red,"Pieter Marsman",21,WIN
315082,30,final,Blue,"Marcel Vlastuin",1,LOSE
315083,30,final,Red,"Peter van den Brand",21,WIN
315083,30,final,Blue,"Rhythmay Girdhar",1,LOSE
315084,30,final,Red,"Rhythmay Girdhar",1,LOSE
315084,30,final,Blue,"Peter van den Brand",21,WIN
315085,30,final,Red,"Marc Oldenhof",21,WIN
315085,30,final,Blue,"Jelle van Cappelle",1,LOSE
315086,30,final,Red,"Jelle van Cappelle",1,LOSE
315086,30,final,Blue,"Marc Oldenhof",21,WIN
315087,30,final,Red,"Maks Verver",1,LOSE
315087,30,final,Blue,"Abdessamad El Kasimi",21,WIN
315088,30,final,Red,"Abdessamad El Kasimi",1,LOSE
315088,30,final,Blue,"Maks Verver",21,WIN
315089,30,final,Red,"Mark ter Brugge",21,WIN
315089,30,final,Blue,"Marty McScan",1,LOSE
315090,30,final,Red,"Marty McScan",21,WIN
315090,30,final,Blue,"Mark ter Brugge",1,LOSE
315091,30,final,Red,"Jorik Mandemaker",21,WIN
315091,30,final,Blue,"Jelle van der Drift",1,LOSE
315092,30,final,Red,"Jelle van der Drift",1,LOSE
315092,30,final,Blue,"Jorik Mandemaker",21,WIN
315093,30,final,Red,"Arco Voets",21,WIN
315093,30,final,Blue,"Fakih Karademir",1,LOSE
315094,30,final,Red,"Fakih Karademir",1,LOSE
315094,30,final,Blue,"Arco Voets",21,WIN
